Time	Open	High	Low	Close	Volume	Spread
2016-09-09 00:00:00	0.76495	0.76565	0.75357	0.75369	533600	10
2016-09-11 00:00:00	0.75379	0.75456	0.75304	0.75418	21697	34
2016-09-12 00:00:00	0.75418	0.75665	0.74937	0.75655	588137	10
2016-09-13 00:00:00	0.75655	0.75678	0.74418	0.74663	631083	9
2016-09-14 00:00:00	0.74663	0.74954	0.74507	0.74809	615272	9
2016-09-15 00:00:00	0.7481	0.75223	0.74458	0.75126	611908	9
2016-09-16 00:00:00	0.75126	0.75264	0.74752	0.74902	632569	9
2016-09-18 00:00:00	0.74785	0.75068	0.74769	0.75009	19595	57
2016-09-19 00:00:00	0.75009	0.75726	0.75006	0.75383	525265	11
2016-09-20 00:00:00	0.75383	0.75647	0.75299	0.75533	526505	9
2016-09-21 00:00:00	0.75534	0.764	0.75341	0.76322	614490	8
2016-09-22 00:00:00	0.76322	0.76743	0.76252	0.76452	627891	11
2016-09-23 00:00:00	0.76452	0.7653	0.76087	0.76188	569782	11
2016-09-25 00:00:00	0.76125	0.76202	0.7608	0.76134	26898	68
2016-09-26 00:00:00	0.76134	0.76491	0.76025	0.76307	553765	10
2016-09-27 00:00:00	0.76306	0.76952	0.76114	0.76677	564126	8
2016-09-28 00:00:00	0.76677	0.76957	0.76444	0.76933	646089	10
2016-09-29 00:00:00	0.76931	0.77099	0.7623	0.76275	710352	10
2016-09-30 00:00:00	0.76275	0.76711	0.75897	0.76557	521851	11
2016-10-02 00:00:00	0.76533	0.76645	0.76411	0.76423	16238	33
2016-10-03 00:00:00	0.76423	0.76907	0.76402	0.76831	403285	10
2016-10-04 00:00:00	0.76831	0.76876	0.7606	0.76102	612806	10
2016-10-05 00:00:00	0.76103	0.76444	0.75925	0.76196	501322	10
2016-10-06 00:00:00	0.76197	0.76208	0.75619	0.75747	455947	9
2016-10-07 00:00:00	0.75747	0.76241	0.75528	0.75841	676763	11
2016-10-09 00:00:00	0.76053	0.76089	0.75927	0.75999	20946	78
2016-10-10 00:00:00	0.75999	0.76281	0.75798	0.75988	442695	10
2016-10-11 00:00:00	0.75988	0.75988	0.75329	0.75599	492686	10
2016-10-12 00:00:00	0.75599	0.75922	0.75461	0.75531	463854	10
2016-10-13 00:00:00	0.75531	0.75811	0.75061	0.75632	544827	9
2016-10-14 00:00:00	0.75632	0.76473	0.7556	0.76145	471869	10
2016-10-16 00:00:00	0.76199	0.76211	0.75935	0.75948	27962	34
2016-10-17 00:00:00	0.75947	0.76415	0.75809	0.76391	428283	9
2016-10-18 00:00:00	0.7639	0.76893	0.76387	0.76729	377819	11
2016-10-19 00:00:00	0.7673	0.77289	0.7659	0.77256	422571	10
2016-10-20 00:00:00	0.77256	0.77339	0.76178	0.7632	421788	11
2016-10-21 00:00:00	0.7632	0.76507	0.7587	0.76055	376918	11
2016-10-23 00:00:00	0.76074	0.76093	0.76001	0.7602	17658	48
2016-10-24 00:00:00	0.76019	0.76404	0.75888	0.75917	200753	10
2016-10-25 00:00:00	0.75914	0.76545	0.75912	0.76495	110458	10
2016-10-26 00:00:00	0.76495	0.77086	0.76275	0.7648	115408	9
2016-10-27 00:00:00	0.76479	0.76519	0.75796	0.75895	112458	9
2016-10-28 00:00:00	0.75896	0.76076	0.75575	0.7595	128667	12
2016-10-30 00:00:00	0.75875	0.75986	0.75856	0.75945	7356	53
2016-10-31 00:00:00	0.75951	0.76188	0.75828	0.76065	105476	11
2016-11-01 00:00:00	0.76064	0.76886	0.75977	0.76451	148316	10
2016-11-02 00:00:00	0.76451	0.76779	0.76122	0.76507	162322	11
2016-11-03 00:00:00	0.76507	0.76876	0.76367	0.76836	156774	11
2016-11-04 00:00:00	0.76834	0.76966	0.76517	0.76716	158128	11
2016-11-06 00:00:00	0.76778	0.76787	0.76571	0.76767	7915	61
2016-11-07 00:00:00	0.76767	0.77292	0.76662	0.7717	137550	12
2016-11-08 00:00:00	0.77176	0.77779	0.76889	0.77436	147834	10
2016-11-09 00:00:00	0.77435	0.77712	0.75792	0.76499	296852	11
2016-11-10 00:00:00	0.76497	0.77418	0.75675	0.76081	215287	11
2016-11-11 00:00:00	0.76079	0.76294	0.75249	0.754	220115	12
2016-11-13 00:00:00	0.75421	0.75612	0.75398	0.75501	9368	51
2016-11-14 00:00:00	0.75502	0.75734	0.75235	0.75668	196450	12
2016-11-15 00:00:00	0.75668	0.75808	0.75113	0.75538	188042	11
2016-11-16 00:00:00	0.75536	0.75708	0.74598	0.74908	175755	12
2016-11-17 00:00:00	0.74908	0.75012	0.73961	0.73993	168643	11
2016-11-18 00:00:00	0.73992	0.7406	0.733	0.7334	174952	11
2016-11-20 00:00:00	0.73304	0.73333	0.7314	0.73239	7592	16
2016-11-21 00:00:00	0.73239	0.73816	0.73106	0.7376	164737	8
2016-11-22 00:00:00	0.73759	0.74131	0.73687	0.74079	144403	11
2016-11-23 00:00:00	0.74078	0.74447	0.73696	0.73716	155186	12
2016-11-24 00:00:00	0.73716	0.74181	0.73641	0.74158	138004	10
2016-11-25 00:00:00	0.74158	0.74677	0.74	0.74357	157821	10
2016-11-27 00:00:00	0.74431	0.74483	0.74345	0.74418	4590	42
2016-11-28 00:00:00	0.74418	0.74944	0.74328	0.74941	144224	11
2016-11-29 00:00:00	0.74939	0.74972	0.7432	0.74843	141459	12
2016-11-30 00:00:00	0.74841	0.7497	0.73738	0.73872	168511	11
2016-12-01 00:00:00	0.73871	0.74237	0.737	0.74214	140045	11
2016-12-02 00:00:00	0.74211	0.74686	0.74009	0.74524	128771	9
2016-12-04 00:00:00	0.74507	0.746	0.74121	0.74384	16122	35
2016-12-05 00:00:00	0.74382	0.74977	0.74136	0.74717	152338	13
2016-12-06 00:00:00	0.74717	0.74802	0.74311	0.74727	128513	10
2016-12-07 00:00:00	0.74726	0.74863	0.74162	0.74856	103731	9
2016-12-08 00:00:00	0.74856	0.75077	0.74284	0.74579	137168	10
2016-12-09 00:00:00	0.74579	0.74956	0.74347	0.74459	104400	10
2016-12-11 00:00:00	0.74445	0.7451	0.74306	0.74471	6127	34
2016-12-12 00:00:00	0.74473	0.75039	0.74372	0.74963	124001	11
2016-12-13 00:00:00	0.74964	0.75231	0.74757	0.74929	130972	10
2016-12-14 00:00:00	0.74929	0.75244	0.73938	0.74094	158707	10
2016-12-15 00:00:00	0.74094	0.74305	0.73374	0.7366	190700	9
2016-12-16 00:00:00	0.73659	0.73686	0.72659	0.73021	162006	9
2016-12-18 00:00:00	0.72816	0.72951	0.72728	0.72893	7801	31
2016-12-19 00:00:00	0.72894	0.73124	0.72403	0.72502	125425	11
2016-12-20 00:00:00	0.72506	0.72711	0.72226	0.72664	117858	10
2016-12-21 00:00:00	0.72664	0.72791	0.72221	0.72345	111584	11
2016-12-22 00:00:00	0.72347	0.72578	0.7197	0.72205	112412	9
2016-12-23 00:00:00	0.72202	0.7227	0.71596	0.71746	84266	11
2016-12-25 00:00:00	0.71623	0.71812	0.7162	0.71754	2269	196
2016-12-26 00:00:00	0.71754	0.72254	0.71652	0.71788	27883	20
2016-12-27 00:00:00	0.71788	0.71965	0.71721	0.71896	86197	14
2016-12-28 00:00:00	0.71893	0.72194	0.71634	0.71825	96941	10
2016-12-29 00:00:00	0.71826	0.7246	0.71813	0.72345	103514	11
2016-12-30 00:00:00	0.72345	0.72463	0.71963	0.72027	108680	12
2017-01-01 00:00:00	0.72146	0.72164	0.71793	0.72078	722	131
2017-01-02 00:00:00	0.72078	0.72193	0.71654	0.71955	64530	113
2017-01-03 00:00:00	0.71953	0.72407	0.71938	0.7229	125042	12
2017-01-04 00:00:00	0.7229	0.7288	0.72188	0.72877	146647	11
2017-01-05 00:00:00	0.72875	0.73564	0.72774	0.73368	177589	8
2017-01-06 00:00:00	0.73369	0.73546	0.7288	0.72929	144351	11
2017-01-08 00:00:00	0.72942	0.73116	0.72879	0.73116	4658	25
2017-01-09 00:00:00	0.73115	0.73735	0.73016	0.73558	141590	10
2017-01-10 00:00:00	0.73558	0.73843	0.73307	0.7359	155002	10
2017-01-11 00:00:00	0.7359	0.74713	0.73518	0.74451	196328	10
2017-01-12 00:00:00	0.74454	0.7518	0.74295	0.74886	171817	11
2017-01-13 00:00:00	0.74886	0.75082	0.74489	0.7498	159489	11
2017-01-15 00:00:00	0.74805	0.75052	0.74801	0.7498	5458	27
2017-01-16 00:00:00	0.74985	0.7502	0.74579	0.74711	120972	10
2017-01-17 00:00:00	0.74714	0.75683	0.74646	0.75494	184309	10
2017-01-18 00:00:00	0.75496	0.7566	0.75023	0.75093	159316	10
2017-01-19 00:00:00	0.75096	0.75739	0.7493	0.75656	185969	10
2017-01-20 00:00:00	0.7566	0.75883	0.75171	0.75544	174755	11
2017-01-22 00:00:00	0.75531	0.75722	0.75514	0.75718	4962	60
2017-01-23 00:00:00	0.75719	0.76016	0.75498	0.75817	149380	10
2017-01-24 00:00:00	0.7582	0.76089	0.7553	0.75909	140506	11
2017-01-25 00:00:00	0.75913	0.75979	0.75149	0.75735	174735	10
2017-01-26 00:00:00	0.75739	0.75847	0.75212	0.75315	165349	11
2017-01-27 00:00:00	0.75309	0.75723	0.75113	0.75459	152857	9
2017-01-29 00:00:00	0.75589	0.75618	0.75516	0.75537	5063	63
2017-01-30 00:00:00	0.75538	0.75664	0.75276	0.75649	125227	11
2017-01-31 00:00:00	0.75651	0.76053	0.75417	0.75772	158475	9
2017-02-01 00:00:00	0.75772	0.75967	0.7551	0.75826	146815	10
2017-02-02 00:00:00	0.75824	0.76958	0.75822	0.76542	141197	9
2017-02-03 00:00:00	0.76544	0.76951	0.76201	0.76827	136936	9
2017-02-05 00:00:00	0.76784	0.76827	0.76711	0.76743	4096	27
2017-02-06 00:00:00	0.76743	0.76803	0.76291	0.76449	138171	10
2017-02-07 00:00:00	0.76451	0.76809	0.76055	0.76203	141109	10
2017-02-08 00:00:00	0.76204	0.76656	0.76111	0.76313	140303	9
2017-02-09 00:00:00	0.76311	0.76637	0.76105	0.76231	126798	8
2017-02-10 00:00:00	0.76232	0.76883	0.76176	0.76743	123922	11
2017-02-12 00:00:00	0.76793	0.76803	0.76627	0.76689	4234	18
2017-02-13 00:00:00	0.7669	0.76774	0.76308	0.76409	111072	8
2017-02-14 00:00:00	0.7641	0.76963	0.76177	0.76688	130947	8
2017-02-15 00:00:00	0.76692	0.77211	0.76367	0.77207	125596	8
2017-02-16 00:00:00	0.77207	0.77318	0.76842	0.76967	142827	9
2017-02-17 00:00:00	0.76965	0.77125	0.76558	0.76644	119241	10
2017-02-19 00:00:00	0.76705	0.76771	0.76656	0.76656	3544	44
2017-02-20 00:00:00	0.76656	0.76902	0.7659	0.76889	86744	9
2017-02-21 00:00:00	0.76889	0.76895	0.76494	0.76753	104632	8
2017-02-22 00:00:00	0.76753	0.77146	0.76666	0.76956	115334	10
2017-02-23 00:00:00	0.76954	0.77404	0.76649	0.77124	116208	9
2017-02-24 00:00:00	0.77124	0.77194	0.76641	0.7667	103446	7
2017-02-26 00:00:00	0.76797	0.76832	0.76626	0.76682	5967	37
2017-02-27 00:00:00	0.7668	0.77075	0.76662	0.76753	108095	10
2017-02-28 00:00:00	0.76753	0.76944	0.76367	0.76417	124425	7
2017-03-01 00:00:00	0.76417	0.76995	0.76364	0.76588	148290	7
2017-03-02 00:00:00	0.76587	0.76667	0.75573	0.75718	115989	9
2017-03-03 00:00:00	0.75717	0.75972	0.75428	0.75934	120794	8
2017-03-05 00:00:00	0.75876	0.75947	0.75828	0.75944	4346	28
2017-03-06 00:00:00	0.75944	0.76092	0.75702	0.75901	109003	7
2017-03-07 00:00:00	0.75899	0.76323	0.75837	0.75922	116219	9
2017-03-08 00:00:00	0.7592	0.76086	0.7518	0.75264	121421	10
2017-03-09 00:00:00	0.75264	0.75339	0.74911	0.75071	127726	9
2017-03-10 00:00:00	0.75069	0.75565	0.75053	0.75391	115614	9
2017-03-12 00:00:00	0.75455	0.75506	0.75353	0.75412	4219	75
2017-03-13 00:00:00	0.75411	0.75919	0.75337	0.75656	108569	9
2017-03-14 00:00:00	0.75656	0.75789	0.754	0.7565	104122	8
2017-03-15 00:00:00	0.75651	0.77188	0.75549	0.77056	137731	7
2017-03-16 00:00:00	0.77056	0.77172	0.76631	0.7671	141754	9
2017-03-17 00:00:00	0.76709	0.77173	0.76656	0.77012	101825	8
2017-03-19 00:00:00	0.76888	0.77089	0.76888	0.77058	4494	76
2017-03-20 00:00:00	0.77062	0.77476	0.76967	0.7729	109924	8
2017-03-21 00:00:00	0.7729	0.77495	0.76694	0.76725	130931	9
2017-03-22 00:00:00	0.76723	0.76841	0.76393	0.76671	129510	10
2017-03-23 00:00:00	0.7667	0.7668	0.7622	0.76339	141012	10
2017-03-24 00:00:00	0.76338	0.76403	0.76037	0.76209	113915	8
2017-03-26 00:00:00	0.76358	0.76364	0.76248	0.7632	7007	31
2017-03-27 00:00:00	0.7632	0.7648	0.76078	0.76273	114512	9
2017-03-28 00:00:00	0.76273	0.76572	0.75872	0.76526	98703	9
2017-03-29 00:00:00	0.76529	0.76747	0.76323	0.76701	83271	10
2017-03-30 00:00:00	0.76699	0.76792	0.76381	0.76527	90243	9
2017-03-31 00:00:00	0.76525	0.76624	0.76223	0.7627	92074	9
2017-04-02 00:00:00	0.76257	0.76401	0.76252	0.76289	5099	122
2017-04-03 00:00:00	0.7629	0.76399	0.7591	0.76047	99747	9
2017-04-04 00:00:00	0.76047	0.76149	0.75449	0.75676	103803	10
2017-04-05 00:00:00	0.75673	0.75871	0.7559	0.75661	112902	9
2017-04-06 00:00:00	0.75661	0.7569	0.7532	0.75391	118724	9
2017-04-07 00:00:00	0.75391	0.75443	0.74938	0.74967	127929	9
2017-04-09 00:00:00	0.74919	0.75086	0.74916	0.75061	7929	32
2017-04-10 00:00:00	0.7506	0.75133	0.7476	0.75052	102650	9
2017-04-11 00:00:00	0.7505	0.75145	0.74739	0.75008	118440	8
2017-04-12 00:00:00	0.75007	0.75433	0.74728	0.75366	133361	8
2017-04-13 00:00:00	0.75364	0.75952	0.75314	0.75645	126956	9
2017-04-14 00:00:00	0.75644	0.75821	0.75572	0.75765	66905	13
2017-04-16 00:00:00	0.75736	0.75846	0.75703	0.75792	5699	73
2017-04-17 00:00:00	0.75792	0.76102	0.75776	0.75911	84402	8
2017-04-18 00:00:00	0.75911	0.75957	0.75337	0.75582	118946	9
2017-04-19 00:00:00	0.75585	0.75622	0.74915	0.7495	108936	9
2017-04-20 00:00:00	0.7495	0.75467	0.74941	0.75179	110085	10
2017-04-21 00:00:00	0.75178	0.75455	0.75154	0.75413	97569	9
2017-04-23 00:00:00	0.75842	0.75844	0.75387	0.75559	10347	38
2017-04-24 00:00:00	0.75556	0.75839	0.75468	0.75582	98630	9
2017-04-25 00:00:00	0.75582	0.75647	0.75201	0.75369	105302	9
2017-04-26 00:00:00	0.75369	0.75558	0.74547	0.74784	141376	10
2017-04-27 00:00:00	0.74783	0.74921	0.74398	0.74685	120070	9
2017-04-28 00:00:00	0.74686	0.74905	0.74475	0.74848	105467	9
2017-04-30 00:00:00	0.74691	0.74889	0.7469	0.7483	6973	65
2017-05-01 00:00:00	0.74834	0.75401	0.74737	0.75313	70895	10
2017-05-02 00:00:00	0.75313	0.75559	0.75102	0.75427	92610	8
2017-05-03 00:00:00	0.75428	0.75456	0.7419	0.74279	106550	8
2017-05-04 00:00:00	0.74279	0.74299	0.73827	0.74098	111249	9
2017-05-05 00:00:00	0.74101	0.74259	0.73674	0.74189	108634	8
2017-05-07 00:00:00	0.7411	0.74192	0.74046	0.7415	6823	31
2017-05-08 00:00:00	0.74149	0.74244	0.73776	0.73901	108160	9
2017-05-09 00:00:00	0.73901	0.73979	0.73287	0.73411	117192	9
2017-05-10 00:00:00	0.7341	0.73942	0.73325	0.73572	125478	9
2017-05-11 00:00:00	0.73571	0.73827	0.73383	0.73761	106920	9
2017-05-12 00:00:00	0.7376	0.74207	0.73681	0.7384	105085	9
2017-05-14 00:00:00	0.73894	0.73949	0.73847	0.73929	8704	47
2017-05-15 00:00:00	0.73928	0.74455	0.73871	0.74194	105629	9
2017-05-16 00:00:00	0.74193	0.74377	0.73949	0.74207	112337	9
2017-05-17 00:00:00	0.74208	0.74432	0.73884	0.74309	123474	10
2017-05-18 00:00:00	0.74308	0.74664	0.74079	0.74204	161808	9
2017-05-19 00:00:00	0.74202	0.74692	0.74061	0.74558	106678	9
2017-05-21 00:00:00	0.74484	0.74575	0.74348	0.74511	5371	78
2017-05-22 00:00:00	0.74512	0.74885	0.74348	0.74699	97780	8
2017-05-23 00:00:00	0.74699	0.75171	0.74677	0.747	117187	10
2017-05-24 00:00:00	0.747	0.75072	0.74422	0.7496	119494	9
2017-05-25 00:00:00	0.74963	0.75156	0.74505	0.74537	104105	9
2017-05-26 00:00:00	0.74537	0.74611	0.74217	0.74454	93305	9
2017-05-28 00:00:00	0.74379	0.74459	0.74366	0.74414	4629	93
2017-05-29 00:00:00	0.74417	0.74499	0.74267	0.74387	63389	9
2017-05-30 00:00:00	0.74388	0.74694	0.74158	0.74576	87484	10
2017-05-31 00:00:00	0.74576	0.74755	0.74228	0.74249	99112	10
2017-06-01 00:00:00	0.74249	0.74543	0.73717	0.73802	100818	9
2017-06-02 00:00:00	0.738	0.7446	0.73739	0.74391	81846	9
2017-06-04 00:00:00	0.74226	0.74396	0.74223	0.74275	7176	44
2017-06-05 00:00:00	0.74273	0.7498	0.74219	0.74864	70624	10
2017-06-06 00:00:00	0.74864	0.75217	0.74567	0.75103	98540	9
2017-06-07 00:00:00	0.75101	0.75664	0.74995	0.75389	97546	9
2017-06-08 00:00:00	0.75388	0.75541	0.75243	0.75261	91978	9
2017-06-09 00:00:00	0.75261	0.7544	0.75191	0.75271	77933	9
2017-06-11 00:00:00	0.75297	0.75327	0.75255	0.75277	4505	69
2017-06-12 00:00:00	0.75283	0.75483	0.75214	0.75481	75621	9
2017-06-13 00:00:00	0.7548	0.75646	0.75239	0.7536	81635	8
2017-06-14 00:00:00	0.75359	0.76351	0.75323	0.75892	115457	9
2017-06-15 00:00:00	0.75892	0.76313	0.7568	0.75858	107815	9
2017-06-16 00:00:00	0.75857	0.76294	0.75759	0.76202	94378	9
2017-06-18 00:00:00	0.76152	0.76236	0.76152	0.76188	5932	76
2017-06-19 00:00:00	0.76189	0.76289	0.75848	0.75902	87536	7
2017-06-20 00:00:00	0.75902	0.76234	0.75702	0.75742	95189	9
2017-06-21 00:00:00	0.75744	0.75792	0.75427	0.75493	103863	9
2017-06-22 00:00:00	0.75493	0.75614	0.7535	0.75415	104187	10
2017-06-23 00:00:00	0.75414	0.75826	0.75404	0.75656	87726	8
2017-06-25 00:00:00	0.75637	0.75711	0.75625	0.7571	4962	30
2017-06-26 00:00:00	0.7571	0.75992	0.75654	0.75834	103488	9
2017-06-27 00:00:00	0.75833	0.76242	0.75767	0.75851	113849	8
2017-06-28 00:00:00	0.75851	0.76443	0.7577	0.76363	126500	9
2017-06-29 00:00:00	0.7636	0.76882	0.76357	0.76855	112110	9
2017-06-30 00:00:00	0.76855	0.7712	0.76669	0.7686	105144	10
2017-07-02 00:00:00	0.7682	0.76946	0.76771	0.76864	7890	58
2017-07-03 00:00:00	0.76864	0.76949	0.76443	0.76653	106027	9
2017-07-04 00:00:00	0.76652	0.76825	0.7591	0.76113	107012	9
2017-07-05 00:00:00	0.76112	0.76318	0.7571	0.75991	106619	9
2017-07-06 00:00:00	0.7599	0.76144	0.75767	0.75791	107018	9
2017-07-07 00:00:00	0.75793	0.7623	0.75719	0.76026	103291	9
2017-07-09 00:00:00	0.75977	0.76055	0.75943	0.76042	5543	57
2017-07-10 00:00:00	0.76042	0.76144	0.75862	0.76062	89140	9
2017-07-11 00:00:00	0.7606	0.76422	0.76027	0.7638	95359	8
2017-07-12 00:00:00	0.7638	0.76849	0.76366	0.76791	119302	9
2017-07-13 00:00:00	0.76791	0.77428	0.76747	0.77396	118051	9
2017-07-14 00:00:00	0.774	0.78338	0.77333	0.78273	106977	9
2017-07-16 00:00:00	0.78258	0.78308	0.78201	0.78239	9244	33
2017-07-17 00:00:00	0.7824	0.78382	0.77867	0.77888	133073	8
2017-07-18 00:00:00	0.77892	0.79426	0.77861	0.79178	154146	9
2017-07-19 00:00:00	0.79178	0.79605	0.79118	0.79595	122273	9
2017-07-20 00:00:00	0.79595	0.79883	0.78971	0.79463	152868	9
2017-07-21 00:00:00	0.79467	0.79511	0.78748	0.79123	121729	8
2017-07-23 00:00:00	0.79034	0.79304	0.79034	0.79245	8481	53
2017-07-24 00:00:00	0.79245	0.79672	0.79032	0.79253	113567	10
2017-07-25 00:00:00	0.79252	0.79702	0.79022	0.79307	115478	8
2017-07-26 00:00:00	0.79305	0.80133	0.78776	0.79995	154135	10
2017-07-27 00:00:00	0.79995	0.80653	0.79561	0.7974	151224	8
2017-07-28 00:00:00	0.79744	0.80072	0.79366	0.79834	131269	8
2017-07-30 00:00:00	0.79813	0.79898	0.79801	0.79808	8006	75
2017-07-31 00:00:00	0.79813	0.80038	0.79558	0.80024	119983	10
2017-08-01 00:00:00	0.80025	0.80423	0.79535	0.79563	126759	10
2017-08-02 00:00:00	0.79562	0.79926	0.79411	0.79554	104206	9
2017-08-03 00:00:00	0.79554	0.79612	0.7914	0.79569	119553	10
2017-08-04 00:00:00	0.79568	0.79794	0.78911	0.79261	118527	10
2017-08-06 00:00:00	0.79182	0.79382	0.79161	0.79267	10039	60
2017-08-07 00:00:00	0.79268	0.79484	0.78988	0.79157	84841	9
2017-08-08 00:00:00	0.79154	0.79425	0.78869	0.78945	102112	10
2017-08-09 00:00:00	0.78944	0.79002	0.7855	0.78918	115167	10
2017-08-10 00:00:00	0.78918	0.79102	0.78597	0.78679	99791	9
2017-08-11 00:00:00	0.7868	0.79091	0.78387	0.78911	116461	10
2017-08-13 00:00:00	0.78908	0.79041	0.78874	0.79035	8942	53
2017-08-14 00:00:00	0.79031	0.79188	0.78446	0.78551	118102	8
2017-08-15 00:00:00	0.78551	0.78763	0.78075	0.78251	122313	8
2017-08-16 00:00:00	0.78246	0.79336	0.78231	0.79318	126293	8
2017-08-17 00:00:00	0.79318	0.79625	0.78691	0.78742	131801	9
2017-08-18 00:00:00	0.78745	0.79439	0.78728	0.79285	115349	9
2017-08-20 00:00:00	0.79263	0.79318	0.79229	0.79256	5487	67
2017-08-21 00:00:00	0.79257	0.79503	0.79107	0.7936	100122	9
2017-08-22 00:00:00	0.7936	0.79504	0.78974	0.79107	98564	10
2017-08-23 00:00:00	0.79109	0.79127	0.78819	0.79103	123302	9
2017-08-24 00:00:00	0.79103	0.79156	0.78664	0.78969	142804	9
2017-08-25 00:00:00	0.78969	0.79539	0.78849	0.79296	126925	10
2017-08-27 00:00:00	0.79222	0.79492	0.79222	0.79411	8439	59
2017-08-28 00:00:00	0.79411	0.79727	0.79051	0.79251	114142	10
2017-08-29 00:00:00	0.79251	0.79826	0.79215	0.79578	152819	9
2017-08-30 00:00:00	0.79578	0.79955	0.78899	0.79054	147197	9
2017-08-31 00:00:00	0.79054	0.79511	0.7871	0.79403	157380	9
2017-09-01 00:00:00	0.79403	0.79945	0.79212	0.79681	142307	9
2017-09-03 00:00:00	0.7947	0.79724	0.79458	0.79642	10367	43
2017-09-04 00:00:00	0.79641	0.79709	0.7941	0.79429	118540	9
2017-09-05 00:00:00	0.79431	0.80283	0.79417	0.80067	176966	9
2017-09-06 00:00:00	0.80062	0.80204	0.79631	0.80079	159043	10
2017-09-07 00:00:00	0.80077	0.80591	0.79743	0.80559	159553	8
2017-09-08 00:00:00	0.80558	0.81247	0.80495	0.8053	169934	10
2017-09-10 00:00:00	0.80554	0.80568	0.80439	0.80482	7203	38
2017-09-11 00:00:00	0.80482	0.80581	0.80183	0.8023	131349	8
2017-09-12 00:00:00	0.8023	0.80491	0.79981	0.80157	135223	10
2017-09-13 00:00:00	0.8016	0.80438	0.79701	0.79793	132740	10
2017-09-14 00:00:00	0.79793	0.80161	0.79554	0.8002	190918	9
2017-09-15 00:00:00	0.80021	0.80348	0.79864	0.79998	125458	10
2017-09-17 00:00:00	0.79957	0.80045	0.79931	0.79951	5581	53
2017-09-18 00:00:00	0.79951	0.80346	0.79396	0.79697	116304	9
2017-09-19 00:00:00	0.79699	0.80197	0.79617	0.8004	127779	9
2017-09-20 00:00:00	0.8004	0.81029	0.79856	0.80153	173589	9
2017-09-21 00:00:00	0.80155	0.80192	0.79166	0.79294	293671	9
2017-09-22 00:00:00	0.79297	0.79861	0.79078	0.79592	124061	9
2017-09-24 00:00:00	0.79505	0.79656	0.79486	0.79613	11655	37
2017-09-25 00:00:00	0.79613	0.79732	0.79262	0.79372	133117	10
2017-09-26 00:00:00	0.79372	0.79484	0.78589	0.78759	143937	9
2017-09-27 00:00:00	0.78759	0.78883	0.78359	0.78494	155199	9
2017-09-28 00:00:00	0.78494	0.78599	0.77993	0.78475	157818	7
2017-09-29 00:00:00	0.78477	0.78546	0.78163	0.7832	107194	9
2017-10-01 00:00:00	0.78325	0.78474	0.78325	0.78416	6520	49
2017-10-02 00:00:00	0.78415	0.78447	0.77951	0.78261	129781	9
2017-10-03 00:00:00	0.78264	0.78383	0.77851	0.78356	126683	9
2017-10-04 00:00:00	0.78356	0.78747	0.78333	0.78608	121870	9
2017-10-05 00:00:00	0.7861	0.78631	0.77866	0.77909	118644	9
2017-10-06 00:00:00	0.77909	0.77982	0.77328	0.77705	130904	8
2017-10-08 00:00:00	0.77683	0.7779	0.77677	0.77776	6492	31
2017-10-09 00:00:00	0.77775	0.77821	0.77474	0.77574	94240	11
2017-10-10 00:00:00	0.77574	0.77968	0.7757	0.7786	124344	9
2017-10-11 00:00:00	0.7786	0.78086	0.77704	0.78025	116751	9
2017-10-12 00:00:00	0.78027	0.78356	0.77979	0.78274	127907	9
2017-10-13 00:00:00	0.78272	0.78967	0.78218	0.78857	123976	9
2017-10-15 00:00:00	0.78816	0.78894	0.78768	0.78852	4818	95
2017-10-16 00:00:00	0.78852	0.78884	0.78399	0.78437	123865	9
2017-10-17 00:00:00	0.78437	0.78606	0.78179	0.78489	116054	9
2017-10-18 00:00:00	0.78489	0.78576	0.78186	0.78423	123496	10
2017-10-19 00:00:00	0.78424	0.78835	0.78412	0.78743	133326	9
2017-10-20 00:00:00	0.78741	0.78783	0.78081	0.78124	119461	9
2017-10-22 00:00:00	0.78191	0.78199	0.78048	0.78052	7903	29
2017-10-23 00:00:00	0.78053	0.78341	0.77958	0.7811	105296	9
2017-10-24 00:00:00	0.7811	0.78244	0.77702	0.77759	130000	9
2017-10-25 00:00:00	0.77759	0.77836	0.769	0.77072	146248	7
2017-10-26 00:00:00	0.77072	0.77186	0.76524	0.7661	126894	8
2017-10-27 00:00:00	0.7661	0.76778	0.76247	0.76756	120159	8
2017-10-29 00:00:00	0.7675	0.7675	0.76642	0.76656	6168	36
2017-10-30 00:00:00	0.76655	0.76986	0.76553	0.76956	103197	9
2017-10-31 00:00:00	0.76959	0.76966	0.76393	0.76594	106798	9
2017-11-01 00:00:00	0.76593	0.76956	0.76479	0.76756	132958	9
2017-11-02 00:00:00	0.76756	0.77296	0.76755	0.77135	178819	10
2017-11-03 00:00:00	0.77136	0.77153	0.76388	0.7649	98190	7
2017-11-05 00:00:00	0.76484	0.76538	0.76446	0.76495	5976	21
2017-11-06 00:00:00	0.76495	0.76928	0.7638	0.76861	103881	10
2017-11-07 00:00:00	0.76861	0.77005	0.7627	0.7654	106232	9
2017-11-08 00:00:00	0.76539	0.76848	0.76441	0.76787	83944	9
2017-11-09 00:00:00	0.76787	0.76937	0.76492	0.76817	99607	10
2017-11-10 00:00:00	0.76818	0.76948	0.76537	0.76576	82057	8
2017-11-12 00:00:00	0.76495	0.7655	0.7645	0.7646	4434	66
